job_id,machine,agent,command,git_commit,config_sha256,dataset_sha256,split_sha256,started_at,finished_at,status,artifact_revision,notes
repeat_mil-20260918T184220-fab975cb,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto --epochs 2 --seeds 42,43",f1e4b7cac0d763cf3bf1fb371dbe5f892c758dfe,4302fb5ad8ae95baf6640928bb98fc0b3cbccc2dbc084fd0c79f188e14ae9284,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:12:20.507601+00:00,2026-09-18T13:12:22.902758+00:00,complete,c03f4793dd449026d2d628af27cbdf45f1ea123a8d5d1df49a5828ca7dc8541b,
tune_mil-20260918T184226-c76088c6,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/31_tune_mil.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto --trials 1 --epochs 2,f1e4b7cac0d763cf3bf1fb371dbe5f892c758dfe,d4fac88756049bef96563ef54cf978dabb700dade3585d888e6622849e94b502,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:12:26.847725+00:00,2026-09-18T13:12:28.518028+00:00,complete,d9fbefecc8dd28f511e78879d8285c40c9fb499a9473340bd21ef9cb67b98a59,
cross_validate_mil-20260918T184231-b42b2713,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/32_run_cross_validation.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto --folds 2 --epochs 2,f1e4b7cac0d763cf3bf1fb371dbe5f892c758dfe,f6080f70b3f0772012556932092126d5a367d28a95bd692e580f8a6148a00ab5,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:12:31.117800+00:00,2026-09-18T13:12:33.146281+00:00,complete,670766c47840efa1300439889efa86e10f9a5224eacfd46731e0bac4f4c1b5f0,
extract_features-20260918T190033-297f5845,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder resnet50 --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,0603f605705841e199496485e974d6fdd2f1689606b165016779c2592a4fef20,,,2026-09-18T13:30:33.893158+00:00,2026-09-18T13:30:35.306675+00:00,complete,21e25bcaed0b5a140ed390ae3fad89881902b1c90ce200521f163cd628ca4f06,
train_classical-20260918T190036-900df1fd,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,1aeddcd2ba0452084e4f8dd9c667625391733c88ac0a1da4366c6333a3b17bd0,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:30:36.813763+00:00,2026-09-18T13:30:38.743690+00:00,complete,2984879376566bcb71574ad60eb66150b455c736129f7434ddd76ec800096f20,
train_classical-20260918T190040-f7ebc063,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,86b6666a96229475e590f3e2d971ce32b45c922f3cfc7ded14c12f9fbead2a09,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:30:40.029785+00:00,2026-09-18T13:30:42.105883+00:00,complete,120ee3f77a0425819d0259c53ae53c1f8ed405ea332637d7abc3f3636a94dab2,
train_classical-20260918T190043-8f21181d,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,65ac5486be628388c4ee48c8b45afbb923285a628e9ad6b8816d7355c3ba1680,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:30:43.413540+00:00,2026-09-18T13:30:53.660688+00:00,complete,9c4af083d680cf13fdbee4f132107086533df75b9d723421bce797a997ed55eb,
train_classical-20260918T190054-5db8fdf2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,253407f61c17eaf6bbd85625d2b5f5eaba3de5b3e5fdff32b3b3f0df2ba34f10,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:30:54.960092+00:00,2026-09-18T13:31:07.837213+00:00,complete,a84fe828b43e5d0200ac39d7975405bdc1fe2f59063c0a1c95cf76054c04b4fa,
train_classical-20260918T190109-f0348a64,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,7c999b39d3682ab4f82bc4ee1c3c37e1d5e87357c1bb3bad1cd37fb079e270b2,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:31:09.152673+00:00,2026-09-18T13:31:11.781410+00:00,complete,f7d51f51a4d02c7e9f028f1b338a6b3f3b00fce1f3f36dc1dd5dd14cf2ac0ccb,
repeat_mil-20260918T190114-4823898f,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder resnet50 --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,654ed7864e6d3d4f5187a755314890136bcaaabb02d83fa3df456d2542fb540f,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:31:14.059387+00:00,2026-09-18T13:31:16.432086+00:00,complete,d386aff0b52472051e6ea4e3f329d6292c5d6dc2863b41466511145e020ff0f7,
extract_features-20260918T190119-a17d3d7d,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder inception_v3 --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,6748a86802c04560430cb89980f206929747bd5b53a1dfadb5f03071b45d2182,,,2026-09-18T13:31:19.950273+00:00,2026-09-18T13:31:21.352065+00:00,complete,85ee8e56189d6e68da1b843913671e975d7d1da853e63c27475899c5350c2bc2,
train_classical-20260918T190122-1c4a4ed4,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,456fef3ba405552be600ff4d9315e59dc5ccb960aae26732cd340caaf63f1708,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:31:22.880166+00:00,2026-09-18T13:31:24.905500+00:00,complete,ca325bc3daafb15e04696b537b9d0d38be0e9b61c338df805dd4f4d26f245b6d,
train_classical-20260918T190126-232d27cd,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,b739a38056a51e1479f3323901fe3eb9fa2d60d00b7979e4f8c38c9de18c3a91,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:31:26.259889+00:00,2026-09-18T13:31:28.444330+00:00,complete,d64137f3e4b03a8fba68f630e15d3cd01157c65dab98badce588d7e7220e2966,
train_classical-20260918T190129-718707c2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,b9d21c3005ab226b74563fc4367d4dcdb2ed7fc6a05d1385f3954292f3d7906a,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:31:29.734055+00:00,2026-09-18T13:31:40.224400+00:00,complete,f195f66cc4ecac3d50caac0c0fa339ecbd94f327466498a9ae7d48dc0e2d00a5,
train_classical-20260918T190141-b8fd0ca2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,ea0b9e16a64db6495e87b0d29f67d9eb484b14f6e974d03fec1ec8892bc513c6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:31:41.542719+00:00,2026-09-18T13:32:03.707554+00:00,complete,1b9937de1ce363fc2acada3e75907f7b19ae830712f76a0c336c3bc30476f4aa,
train_classical-20260918T190205-404ee339,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,f17323653afa0dae12d7a59747ba1d389626f25ce9aa814f180bc977a09ed7cc,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:32:05.018941+00:00,2026-09-18T13:32:07.634755+00:00,complete,b71f8b1ddccdb3d177fba26e08961901b0fe7c5c7a03f214979b42db36e7e7ce,
repeat_mil-20260918T190209-5205aec6,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder inception_v3 --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,d8c7ba7e5a81ae243f5c3bf492a389d8e93e832015283dd3a562cce0ed03091a,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:32:09.913128+00:00,2026-09-18T13:32:12.368137+00:00,complete,56d27bf6d414f811fc63626e0824f54e87cfa748a1289f598c45422d6687accc,
extract_features-20260918T190215-f45b3dcf,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder bit50 --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,0dcb4c933707823dbcfce49d178e16686e8921383c70182f617455fdb3513b83,,,2026-09-18T13:32:15.941132+00:00,2026-09-18T13:32:20.863506+00:00,complete,585ea0eea9c289ac13571b8d093be57355c5fcc4c5ce1ffa4173dca84d6c835b,
train_classical-20260918T190224-dc57b1f1,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,7552a6a36efd8c3c80fd8afbe0ed16130aeef2a2595d1c5e706710d86a574765,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:32:24.528567+00:00,2026-09-18T13:32:26.533242+00:00,complete,d267a33744c8fa42e7a48e8403fb2604b626a17fcdd674c75bb59d562a055df6,
train_classical-20260918T190227-17cc7c2f,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,f957f14bd6cd90ed0558230c4169b2671a597e5ab61d247dde6ba439ce359e79,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:32:27.876596+00:00,2026-09-18T13:32:30.055781+00:00,complete,dbe640a978c909687aa6621da3bfe008c53b29b4b66f75476fbd01f3f3415c0f,
train_classical-20260918T190231-9b305eac,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,dbd7b3b69582c97a5a63e83f495b6b41f5ad4969762beef15fa7c4a6fa087724,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:32:31.386492+00:00,2026-09-18T13:32:41.762302+00:00,complete,dcba01da38ff6ec779bb2bcbad32406ffe94e7ed6c2576fe1a2865109d749395,
train_classical-20260918T190243-2d2b3397,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,94c520157f48f93ed403691f6889485c83c10c515eec8cc9cccc602502a34d26,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:32:43.081246+00:00,2026-09-18T13:33:02.843265+00:00,complete,55b4e8661b8f5f13526c1825e08e6b97a787e61907a3b354b5ac317894b803f4,
train_classical-20260918T190304-ef89545b,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,5718da9f4dfa864229dfd0d84b4df7eebd72b31904ff220cb639420d41efbd5b,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:04.214281+00:00,2026-09-18T13:33:06.906028+00:00,complete,e3f4ea1820d5a981bd7609f274506ee1767e48a816d833a1d31ce2a710d2e3ab,
repeat_mil-20260918T190309-ff650a14,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder bit50 --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,4c1773542586e2d9c67a35668b4edc3ce9f435358fffbb3a629697df97118d7a,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:09.186962+00:00,2026-09-18T13:33:11.577154+00:00,complete,412c35868a0ea6c152b911c049b5db50ab45c69ac270eea4d68c7b55a85126b0,
extract_features-20260918T190315-74fab01b,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder vit_base --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,729e934fd55b9a7d8340e338f53a827a6f102fce7b8e83a9d7bd74203dfd7c34,,,2026-09-18T13:33:15.159083+00:00,2026-09-18T13:33:19.770609+00:00,complete,4de25da294e58c273f01caec65ba86f922e2a46cad268107388521d8a7560789,
train_classical-20260918T190321-3b929372,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,0c1f3cc7a90e4954d10c7525c0be86216bbf9229bb73ba3609bbee5158f21f74,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:21.546652+00:00,2026-09-18T13:33:23.394859+00:00,complete,96fbbbb983166556ec46e17d08428b6bdc719873c61df5712bb26747cbfccaaf,
train_classical-20260918T190324-e955c3cb,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,a46960c8ff168ab18b1dbb03d5e857131792b78fdc7ed465db12a527b2df54e6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:24.709179+00:00,2026-09-18T13:33:26.791613+00:00,complete,d878250a54d6a2a962205b5f9981146169392446f4302e5fdb0882da71823697,
train_classical-20260918T190328-a5a15164,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,86cae4e8b3ef44af60f613c20198cee6b8b81544a91f53545071343cb5afca78,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:28.100812+00:00,2026-09-18T13:33:38.660108+00:00,complete,912630f49a21f76efe102db8934665fb6e342fc6eb179c4d47cd66c45a6903a8,
train_classical-20260918T190340-9f3ce624,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,5800115d15648ffc8de27e88d98cd5185990ab2fe6252485f3dcfa0b5adc7460,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:40.017414+00:00,2026-09-18T13:33:49.854600+00:00,complete,e1fc9089460c4c692a5a347a89d4f1262d2171c6aba414c0e93ccc81158ba10d,
train_classical-20260918T190351-d0ab6c2b,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,4b0660c0d6b2b9c156f1abe055766cd805ef01d2a4c84f6f62e22cb32315497e,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:51.175783+00:00,2026-09-18T13:33:53.278232+00:00,complete,7d8fc3e9030b44df129d7fbb84554964ee65683dc187d5b69c44432180d81580,
repeat_mil-20260918T190355-61eedd4b,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder vit_base --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,7dd5e5569ac0c2fd6a2200e950bdc76efe6ad3c0b2deb457e6e565fb228769c6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:33:55.601201+00:00,2026-09-18T13:33:57.975710+00:00,complete,480b7a44e786bb5d46db6b1639db7d3526851f261fdcbbd81dfc9e4eb4debb64,
extract_features-20260918T190401-bbe5d7cc,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder clip_vitb32 --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,7ff39f6729bbb4445afa5736904b76c15decdfd5e9a2b9ccbe658756283a3bb1,,,2026-09-18T13:34:01.474473+00:00,2026-09-18T13:34:07.311768+00:00,complete,c09360b346cea22ffdcdc5ae89cbe30f591ec9d6f5e604084770e491c3d0845d,
train_classical-20260918T190411-17481f28,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,4a1eda95cec0834a8ab03643d7cc4b469ffe5c405b9222b7d65d2cfe2e299dc3,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:11.002576+00:00,2026-09-18T13:34:12.812614+00:00,complete,09cae69e707f6f6d68ed58cbd352eb8a626ac016576d3c1b41bef7d1f1bba413,
train_classical-20260918T190414-e5e6e8d4,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,c6b657d97cf5cf17ba8042bac62f792456f3ce6e468952d97a295f80769d01c5,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:14.195083+00:00,2026-09-18T13:34:16.339548+00:00,complete,9d1d5e8f8670b4a53e3ad1f33616004bc84babdf2020f1e7cddfcfb7c57405fe,
train_classical-20260918T190417-9ad8d0da,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,430c8a241800b7b070d609bd3e8e946083d6d443f1a889de0306efa2626e6f6f,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:17.669356+00:00,2026-09-18T13:34:28.236766+00:00,complete,27fa796c2a39c411a976c9284c4ce6a86a404fd89f8bf5ddd9ae8ecc9d600ad7,
train_classical-20260918T190429-b620cac6,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,dca1e3cbd217e8d4baf10cb8e5890f7363728d85277ab24aa5d34fedd2b6378b,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:29.594847+00:00,2026-09-18T13:34:37.380795+00:00,complete,6c37735d99f820e32b644b5b9734836c208921a775cc19dee2c34d226718e515,
train_classical-20260918T190438-94cb4cd2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,e5c4df9a2c6bc56e48d31b230dea4432d73c74f8929de5231fd6320b7eb52517,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:38.743004+00:00,2026-09-18T13:34:40.770707+00:00,complete,7b123d6ae76afec29ed36d620224201bc81288f101a9c286399506c9570bdd99,
repeat_mil-20260918T190443-fd744d4f,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder clip_vitb32 --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,14e45bb9d6456b7f0f0fd3c336f023b61e280fbef7046ee4d1e399d42ebd29de,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:43.123077+00:00,2026-09-18T13:34:45.514873+00:00,complete,59ba2b786100458678e0986f2268d38cb1660fc823ee9fbd241f510629f85a58,
extract_features-20260918T190449-f0719934,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder derm_foundation --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,9482833a6a7a76a79e0c4a5dfa92858c1a141156bad8c8393674dd2b9b805306,,,2026-09-18T13:34:49.122043+00:00,2026-09-18T13:34:53.856565+00:00,complete,61ba18b40cad628c3c1f31ae019c30d912e1db0c0a3523892301bb1c3515be06,
train_classical-20260918T190455-19d0b917,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder derm_foundation --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,0db37e7a0f3dd95ce2c18282b0aae4285f2196a1c2265fac2711eb3944830c89,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:55.895345+00:00,2026-09-18T13:34:58.390513+00:00,complete,b4ccb0f595e1063296a5abee66806bac819a5361af4aebaf8060de5fe6401d8c,
train_classical-20260918T190459-eaaf6cb5,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder derm_foundation --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,cbc0d5a8e76b285652050db5755e1a388482958fb80cd42447a00ab63063e79d,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:34:59.751220+00:00,2026-09-18T13:35:02.640894+00:00,complete,4bca41770f956d4264ca8e8b81414d9ba1fc927c1f36a299c0aa0e41a63af303,
train_classical-20260918T190503-6f3e0abf,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder derm_foundation --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,3b8b6ac580902d4c359bcf11f244538005a40cdf5d2cf9dce98116599a67679c,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:35:03.981915+00:00,2026-09-18T13:35:14.493432+00:00,complete,ac7f93df7fb0c28533149c2dbe95cda478be7db75f728fc103a25aac863a3566,
train_classical-20260918T190515-8e72df9a,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder derm_foundation --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,b1e9dd1473964032036fd9a91b59d9dfc10d41cc783fda6fd6115917838e07df,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:35:15.893034+00:00,2026-09-18T13:35:53.410001+00:00,complete,c65696f15d8e88d39bad6a86aaab213f3df24bd6dcdc12e3e98cf14331064160,
train_classical-20260918T190554-35056d2c,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder derm_foundation --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,e99e0dfc8b3e877b4a4b2a6d00c391feb47e8059432cedc95426940bd4c0525e,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:35:54.751248+00:00,2026-09-18T13:35:59.287145+00:00,complete,c271c903f47df66fdd0081532359af9fad797ea6979d15ddf9da3e2037a0cb10,
