case_id,slot,image_path,absolute_path,exists
-2352425788018254497,0,dataset/images/-7946311827723984912.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7946311827723984912.png,True
-236025651594313549,0,dataset/images/-4532887949010625524.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4532887949010625524.png,True
-2364228293561605617,0,dataset/images/-2205656026253890004.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2205656026253890004.png,True
-2364228293561605617,1,dataset/images/2679368620180427144.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2679368620180427144.png,True
-2364228293561605617,2,dataset/images/5715452779226919163.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5715452779226919163.png,True
-2375843028488783684,0,dataset/images/-7800144054780963838.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7800144054780963838.png,True
-2375843028488783684,1,dataset/images/-8692277283325628576.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8692277283325628576.png,True
-2375843028488783684,2,dataset/images/3320758658890399768.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3320758658890399768.png,True
-2378677059987199477,0,dataset/images/5520969433413629950.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5520969433413629950.png,True
-2385705523120200972,0,dataset/images/7609986478008314923.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7609986478008314923.png,True
-2397769908121479148,0,dataset/images/-1228817739925967571.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1228817739925967571.png,True
-2397769908121479148,1,dataset/images/-885871761917773580.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-885871761917773580.png,True
-2397769908121479148,2,dataset/images/2707203596984244632.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2707203596984244632.png,True
-2398320529907536007,0,dataset/images/5198372347616003218.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5198372347616003218.png,True
-2398320529907536007,1,dataset/images/5372337216094747724.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5372337216094747724.png,True
-2398320529907536007,2,dataset/images/6367965939941260048.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6367965939941260048.png,True
-2398859378888320661,0,dataset/images/-2813826022792799007.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2813826022792799007.png,True
-2398859378888320661,1,dataset/images/-4754525280611243155.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4754525280611243155.png,True
-2398859378888320661,2,dataset/images/2243189306663742943.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2243189306663742943.png,True
-2400802139054066549,0,dataset/images/-974618061209306157.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-974618061209306157.png,True
-2406161258157280047,0,dataset/images/-6233502525242698794.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6233502525242698794.png,True
-2407319126554877039,0,dataset/images/-7769959016434774390.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7769959016434774390.png,True
-2407319126554877039,1,dataset/images/1713885269164668516.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1713885269164668516.png,True
-2407319126554877039,2,dataset/images/366372325082747030.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/366372325082747030.png,True
-2408941940647497733,0,dataset/images/-8243157935364601988.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8243157935364601988.png,True
-2408941940647497733,1,dataset/images/7429966464297227283.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7429966464297227283.png,True
-2408941940647497733,2,dataset/images/8759188765541687501.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8759188765541687501.png,True
-2409591406803902581,0,dataset/images/-366075787198530433.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-366075787198530433.png,True
-2409845719071941216,0,dataset/images/-4623826918889678292.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4623826918889678292.png,True
-2409845719071941216,1,dataset/images/-7119905017760183903.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7119905017760183903.png,True
-2414797351374998095,0,dataset/images/-2128027051774367276.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2128027051774367276.png,True
-2414797351374998095,1,dataset/images/1013346742516818956.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1013346742516818956.png,True
-2414797351374998095,2,dataset/images/7272579774302410292.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7272579774302410292.png,True
-2417033672747479638,0,dataset/images/-8155779916929357735.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8155779916929357735.png,True
-2417033672747479638,1,dataset/images/-8431999939745089293.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8431999939745089293.png,True
-2417033672747479638,2,dataset/images/2923949589017966285.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2923949589017966285.png,True
-2420670963295906064,0,dataset/images/-4133795263010352091.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4133795263010352091.png,True
-2420670963295906064,1,dataset/images/3221568684394957211.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3221568684394957211.png,True
-2420670963295906064,2,dataset/images/4715283416658567565.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4715283416658567565.png,True
-2424847738526446604,0,dataset/images/-3792281575828344622.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3792281575828344622.png,True
-2424847738526446604,1,dataset/images/-7644737845753256759.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7644737845753256759.png,True
-2424847738526446604,2,dataset/images/7517052004381618025.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7517052004381618025.png,True
-2425059282203564964,0,dataset/images/-9006324952116253622.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-9006324952116253622.png,True
-2425059282203564964,1,dataset/images/4991919693271404611.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4991919693271404611.png,True
-2425059282203564964,2,dataset/images/6768080870021471655.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6768080870021471655.png,True
-2434813106007898758,0,dataset/images/8883669645064867946.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8883669645064867946.png,True
-2435035923412360662,0,dataset/images/9100661333631626397.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/9100661333631626397.png,True
-2440785736822898502,0,dataset/images/-3054603247068840650.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3054603247068840650.png,True
-2442140549407593621,0,dataset/images/-1802832879938401029.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1802832879938401029.png,True
-2442140549407593621,1,dataset/images/1985551949737578766.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1985551949737578766.png,True
-2442140549407593621,2,dataset/images/5473621521650972816.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5473621521650972816.png,True
-2447479479768964634,0,dataset/images/6423441989876950763.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6423441989876950763.png,True
-2448659522035063363,0,dataset/images/-7057249825590455104.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7057249825590455104.png,True
-2451133106015456592,0,dataset/images/-1900872598467907423.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1900872598467907423.png,True
-2458386020616457489,0,dataset/images/-1819541404430956755.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1819541404430956755.png,True
-2458386020616457489,1,dataset/images/-822213340453666499.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-822213340453666499.png,True
-2458386020616457489,2,dataset/images/5573467174756279163.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5573467174756279163.png,True
-2463938315561239791,0,dataset/images/-8916655693791715657.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8916655693791715657.png,True
-2464680763548612114,0,dataset/images/4681120664833640272.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4681120664833640272.png,True
-2472582145754793649,0,dataset/images/-108715659459109232.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-108715659459109232.png,True
-2472582145754793649,1,dataset/images/8060533477825800514.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8060533477825800514.png,True
-247428263627831494,0,dataset/images/-8337810493163436836.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8337810493163436836.png,True
-2476666525066355593,0,dataset/images/-1824718034048585128.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1824718034048585128.png,True
-2476666525066355593,1,dataset/images/9160110829566727554.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/9160110829566727554.png,True
-2478721943889381514,0,dataset/images/3253595250109030792.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3253595250109030792.png,True
-2483075134447987416,0,dataset/images/-532249905180848227.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-532249905180848227.png,True
-2483075134447987416,1,dataset/images/2568209197665125615.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2568209197665125615.png,True
-2483075134447987416,2,dataset/images/2628572292450388620.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2628572292450388620.png,True
-2489354313021891751,0,dataset/images/8751933312772197647.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8751933312772197647.png,True
-2489398836625963530,0,dataset/images/4515409468338255582.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4515409468338255582.png,True
-2494478177641295044,0,dataset/images/-3075979742684785566.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3075979742684785566.png,True
-2494478177641295044,1,dataset/images/-3392381039030885615.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3392381039030885615.png,True
-2494478177641295044,2,dataset/images/-8694897122406900841.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8694897122406900841.png,True
-2497369499064387207,0,dataset/images/-8396382105959256971.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8396382105959256971.png,True
-2498171137102779325,0,dataset/images/5514305091267443597.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5514305091267443597.png,True
-2498171137102779325,1,dataset/images/7614207843199993600.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7614207843199993600.png,True
-250190786256081369,0,dataset/images/5085717221952529022.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5085717221952529022.png,True
-2509245394548202787,0,dataset/images/1220446085477747596.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1220446085477747596.png,True
-2509245394548202787,1,dataset/images/1295927268022844059.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1295927268022844059.png,True
-2514467038397595743,0,dataset/images/3737103836363724077.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3737103836363724077.png,True
-2514467038397595743,1,dataset/images/4625704642356719407.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4625704642356719407.png,True
-2514467038397595743,2,dataset/images/7323265266267098073.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7323265266267098073.png,True
-2518265086444700975,0,dataset/images/-2812305517344850019.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2812305517344850019.png,True
-2518265086444700975,1,dataset/images/5082382528137605517.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5082382528137605517.png,True
-2518265086444700975,2,dataset/images/6349646448404623907.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6349646448404623907.png,True
-2521833375555935228,0,dataset/images/-5125507063415298841.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5125507063415298841.png,True
-2521833375555935228,1,dataset/images/-8755999729037851117.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8755999729037851117.png,True
-2521833375555935228,2,dataset/images/7691744193589754925.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7691744193589754925.png,True
-2529785992817413740,0,dataset/images/-4304041434785070264.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4304041434785070264.png,True
-2529785992817413740,1,dataset/images/12779191822407778.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/12779191822407778.png,True
-2529785992817413740,2,dataset/images/1553726515724271143.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1553726515724271143.png,True
-253157679236446593,0,dataset/images/-2810432616109526321.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2810432616109526321.png,True
-253157679236446593,1,dataset/images/6322747256923797262.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6322747256923797262.png,True
-253157679236446593,2,dataset/images/7848876512059270699.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7848876512059270699.png,True
-2531710531440858432,0,dataset/images/2044492226097065064.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2044492226097065064.png,True
-2531710531440858432,1,dataset/images/7713569679301438951.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7713569679301438951.png,True
-2531710531440858432,2,dataset/images/7745362951751324432.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7745362951751324432.png,True
-2532399363694021270,0,dataset/images/-2842337127981986487.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2842337127981986487.png,True
-2532399363694021270,1,dataset/images/-5950636585477126940.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5950636585477126940.png,True
-2532399363694021270,2,dataset/images/-8177831415901083587.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8177831415901083587.png,True
-2534326738655521400,0,dataset/images/-2810442804941033630.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2810442804941033630.png,True
-2538491294281447306,0,dataset/images/-2762419190156797697.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2762419190156797697.png,True
-2538491294281447306,1,dataset/images/-7880651849161218703.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7880651849161218703.png,True
-2538491294281447306,2,dataset/images/443107819564702641.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/443107819564702641.png,True
-2539375349959300149,0,dataset/images/190846490475994808.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/190846490475994808.png,True
-2539375349959300149,1,dataset/images/5137097256652098007.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5137097256652098007.png,True
-2539375349959300149,2,dataset/images/8717453518332028277.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8717453518332028277.png,True
-2542529276347975812,0,dataset/images/250912952148602828.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/250912952148602828.png,True
-2544853122137436420,0,dataset/images/3871737089237681010.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3871737089237681010.png,True
-2544853122137436420,1,dataset/images/5439383685936916391.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5439383685936916391.png,True
-2544853122137436420,2,dataset/images/8974246615091245928.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8974246615091245928.png,True
-2553298503511480924,0,dataset/images/-6509704939309955730.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6509704939309955730.png,True
-2553298503511480924,1,dataset/images/-9088088155866269642.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-9088088155866269642.png,True
-2553298503511480924,2,dataset/images/2928649755389601493.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2928649755389601493.png,True
-2557555499143435698,0,dataset/images/7151497065594356180.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7151497065594356180.png,True
-2561375754866180167,0,dataset/images/-7177111004073311513.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7177111004073311513.png,True
-2561375754866180167,1,dataset/images/-9194683880964308059.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-9194683880964308059.png,True
-2561375754866180167,2,dataset/images/8573936491840094397.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8573936491840094397.png,True
-256867940930929101,0,dataset/images/-2745158287266547055.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2745158287266547055.png,True
-256867940930929101,1,dataset/images/4725042593566394684.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4725042593566394684.png,True
-2568835947642432686,0,dataset/images/-112918541630908439.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-112918541630908439.png,True
-2568835947642432686,1,dataset/images/7872231196341073090.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7872231196341073090.png,True
-2568835947642432686,2,dataset/images/8847994436268462446.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8847994436268462446.png,True
-2576819732270059648,0,dataset/images/-7139703722357312782.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7139703722357312782.png,True
-2576819732270059648,1,dataset/images/-843947798059505204.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-843947798059505204.png,True
-2576819732270059648,2,dataset/images/7984406782661442615.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7984406782661442615.png,True
-2583469920662282421,0,dataset/images/-6377993420327254144.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6377993420327254144.png,True
-2583469920662282421,1,dataset/images/5811998855427697900.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5811998855427697900.png,True
-2593270997761285390,0,dataset/images/-1519713654362297847.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1519713654362297847.png,True
-2593270997761285390,1,dataset/images/1501184747950981148.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1501184747950981148.png,True
-2593270997761285390,2,dataset/images/5638436494515280662.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5638436494515280662.png,True
-2599589943800827158,0,dataset/images/-310562815438168749.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-310562815438168749.png,True
-2599589943800827158,1,dataset/images/-8139396460081322550.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8139396460081322550.png,True
-260055633387024300,0,dataset/images/-3780061433874158910.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3780061433874158910.png,True
-260055633387024300,1,dataset/images/3370900709905250442.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3370900709905250442.png,True
-2604354007631102660,0,dataset/images/7535774685227033078.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7535774685227033078.png,True
-2606626647344711879,0,dataset/images/-235764925116756354.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-235764925116756354.png,True
-2613538098417576570,0,dataset/images/-2056512528210583223.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2056512528210583223.png,True
-2613538098417576570,1,dataset/images/-6521585379368660430.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6521585379368660430.png,True
-2613538098417576570,2,dataset/images/1483103551449439132.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1483103551449439132.png,True
-261461048310202211,0,dataset/images/-2459085105696017592.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2459085105696017592.png,True
-261461048310202211,1,dataset/images/2834513606278360936.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2834513606278360936.png,True
-261461048310202211,2,dataset/images/8244235506594836514.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8244235506594836514.png,True
-2614780477415383149,0,dataset/images/-5233246389783690602.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5233246389783690602.png,True
-2614780477415383149,1,dataset/images/2950588468501060662.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2950588468501060662.png,True
-2614780477415383149,2,dataset/images/8000975462284352988.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8000975462284352988.png,True
-2615067672343817892,0,dataset/images/-3019194824877098187.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3019194824877098187.png,True
-2615067672343817892,1,dataset/images/3354898735789892138.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3354898735789892138.png,True
-2615734611435503530,0,dataset/images/-1031580773521969844.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1031580773521969844.png,True
-2618609792423828453,0,dataset/images/5275478465882271940.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5275478465882271940.png,True
-2628136234948662823,0,dataset/images/-4932632843646967454.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4932632843646967454.png,True
-2628136234948662823,1,dataset/images/-6673369085311883562.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6673369085311883562.png,True
-2628136234948662823,2,dataset/images/-6939170972768859380.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6939170972768859380.png,True
-2642357760272672010,0,dataset/images/9109011978529374610.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/9109011978529374610.png,True
-2642479472977208242,0,dataset/images/-4509499095198279458.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4509499095198279458.png,True
-2642479472977208242,1,dataset/images/-9186337401627051641.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-9186337401627051641.png,True
-2642479472977208242,2,dataset/images/7848325074380344098.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7848325074380344098.png,True
-2642851062546866158,0,dataset/images/5520969433413629950.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5520969433413629950.png,True
-2642926552616181779,0,dataset/images/-1714274861495761199.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1714274861495761199.png,True
-2642926552616181779,1,dataset/images/-4476732323363532196.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4476732323363532196.png,True
-2643442946001837504,0,dataset/images/-8782532429838041015.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8782532429838041015.png,True
-2644543721930442994,0,dataset/images/-5130960604547040566.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5130960604547040566.png,True
-2644543721930442994,1,dataset/images/3000465830182085755.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3000465830182085755.png,True
-2656805594284374401,0,dataset/images/-2805714129362314533.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2805714129362314533.png,True
-2656805594284374401,1,dataset/images/-5867427571488138196.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5867427571488138196.png,True
-2657626181402158336,0,dataset/images/-374763867685176927.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-374763867685176927.png,True
-2657626181402158336,1,dataset/images/-8536301119369666153.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8536301119369666153.png,True
-2657626181402158336,2,dataset/images/756929628193968661.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/756929628193968661.png,True
-2658310133261964243,0,dataset/images/2650269059985899348.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2650269059985899348.png,True
-2658422521628561596,0,dataset/images/-2241923458085229297.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2241923458085229297.png,True
-2672514076941533890,0,dataset/images/-2240520666850623634.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2240520666850623634.png,True
